date,funding7d_pct,gls,top_ls,taker_ls,oi_pctl_90d,fng,close
2025-01-03,-0.0299,2.499,1.696,1.202,68.9,74,715.22
2025-01-04,-0.0299,2.819,1.729,0.699,61.1,73,713.38
2025-01-05,-0.0299,3.022,1.669,0.349,61.1,72,709.28
2025-01-06,-0.0222,2.243,1.755,0.802,72.2,76,729.81
2025-01-07,-0.0154,3.048,1.812,0.894,67.8,78,697.16
2025-01-08,-0.157,2.97,1.69,0.496,52.2,70,695.49
2025-01-09,-0.1688,3.228,1.663,1.182,45.6,69,684.89
2025-01-10,-0.2432,2.971,1.494,0.535,46.7,50,693.04
2025-01-11,-0.2432,2.87,1.763,1.581,51.1,69,696.42
2025-01-12,-0.2488,3.111,1.745,0.788,45.6,62,692.96
2025-01-13,-0.344,2.862,1.78,0.962,41.1,61,688.41
2025-01-14,-0.3457,2.531,1.696,1.161,50.0,63,698.84
2025-01-15,-0.2041,2.875,1.822,0.542,46.7,70,714.38
2025-01-16,-0.1752,2.689,1.807,0.857,48.9,75,708.05
2025-01-17,-0.0972,2.222,1.777,0.381,62.2,75,722.09
2025-01-18,-0.0972,2.927,1.952,0.566,37.8,77,709.91
2025-01-19,-0.0698,3.308,1.765,0.81,32.2,77,683.39
2025-01-20,0.0514,3.451,1.761,0.935,34.4,76,682.84
2025-01-21,0.0672,3.046,1.788,1.572,33.3,76,692.54
2025-01-22,0.0786,3.286,1.811,0.15,31.1,84,695.95
2025-01-23,0.0861,3.296,1.656,0.711,27.8,75,690.12
2025-01-24,0.0909,3.608,1.58,1.923,35.6,75,680.46
2025-01-25,0.0995,3.345,1.594,0.468,33.3,75,686.74
2025-01-26,0.0851,3.692,1.341,2.554,40.0,73,666.64
2025-01-27,0.0474,2.665,1.342,1.479,33.3,71,680.16
2025-01-28,0.0316,3.225,1.406,1.005,20.0,72,661.08
2025-01-29,0.0201,2.879,1.508,0.861,15.6,72,667.94
2025-01-30,0.0126,2.597,1.509,0.243,12.2,70,677.87
2025-01-31,0.0043,2.968,1.552,0.715,7.8,76,677.79
2025-02-01,0.0017,3.089,1.452,0.358,6.7,68,652.83
2025-02-02,-0.0057,2.771,1.364,1.058,5.6,60,617.69
2025-02-03,0.0061,1.896,1.289,1.015,4.4,44,616.76
2025-02-04,0.0061,2.026,1.504,1.447,3.3,72,572.81
2025-02-05,0.0061,2.152,1.344,2.553,3.3,54,569.42
2025-02-06,0.005,2.028,1.337,1.698,1.1,49,571.47
2025-02-07,-0.0122,1.935,1.285,0.345,1.1,44,577.42
2025-02-08,-0.0183,1.456,1.253,0.626,6.7,44,612.27
2025-02-09,-0.0623,1.665,1.2,1.484,5.6,46,615.36
2025-02-10,-0.0623,1.968,1.203,0.801,3.3,43,618.38
2025-02-11,-0.0623,1.384,1.22,0.448,10.0,47,641.58
2025-02-12,-0.0772,1.027,1.288,0.665,66.7,46,696.76
2025-02-13,-0.1312,1.556,1.376,1.937,30.0,50,664.35
2025-02-14,-0.1192,2.229,1.357,0.874,18.9,48,659.42
2025-02-15,-0.1381,2.088,1.413,0.668,17.8,50,661.76
2025-02-16,-0.1336,1.681,1.339,0.658,21.1,54,672.65
2025-02-17,-0.166,1.962,1.431,1.16,14.4,51,667.12
2025-02-18,-0.1856,2.134,1.41,1.996,14.4,47,648.04
2025-02-19,-0.1892,1.901,1.381,2.802,15.6,44,653.11
2025-02-20,-0.1471,1.866,1.35,0.438,12.2,49,655.94
2025-02-21,-0.194,2.024,1.315,0.59,12.2,55,647.11
2025-02-22,-0.2292,1.736,1.304,1.142,17.8,49,668.13
2025-02-23,-0.2264,2.316,1.315,0.627,12.2,50,657.65
2025-02-24,-0.257,2.304,1.353,0.761,7.8,49,614.06
2025-02-25,-0.2418,2.008,1.293,0.931,10.0,25,622.87
2025-02-26,-0.2788,1.886,1.259,0.684,7.8,21,611.5
2025-02-27,-0.2658,1.906,1.354,0.877,13.3,10,605.19
2025-02-28,-0.2293,1.959,1.434,0.778,3.3,16,587.82
2025-03-01,-0.2295,1.741,1.304,1.256,6.7,20,607.28
2025-03-02,-0.2201,1.849,1.3,2.536,14.4,26,623.53
2025-03-03,-0.1846,2.528,1.51,0.615,1.1,33,575.72
2025-03-04,-0.2046,1.91,1.36,1.916,1.1,15,583.8
2025-03-05,-0.1592,1.632,1.349,0.405,3.3,20,597.93
2025-03-06,-0.1592,1.64,1.388,3.373,4.4,25,596.27
2025-03-07,-0.1434,1.751,1.415,1.055,8.9,34,594.53
2025-03-08,-0.0891,1.797,1.405,3.201,10.0,28,592.8
2025-03-09,-0.0749,2.015,1.338,1.235,1.1,27,554.4
2025-03-10,-0.0582,1.994,1.362,0.799,1.1,20,531.25
2025-03-11,-0.0462,1.666,1.069,0.257,3.3,24,551.47
2025-03-12,-0.0377,1.618,1.127,1.194,13.3,34,569.75
2025-03-13,-0.0377,1.521,1.207,0.718,28.9,45,579.45
2025-03-14,-0.0439,1.5,1.191,0.375,21.1,27,587.56
2025-03-15,-0.0475,1.122,1.161,1.615,37.8,46,619.62
2025-03-16,-0.0344,1.358,1.215,1.271,33.3,30,602.14
