date,funding7d_pct,gls,top_ls,taker_ls,oi_pctl_90d,fng,close
2022-05-27,-0.0536,2.661,1.312,1.07,6.7,12,41.15
2022-05-28,-0.0418,2.095,1.204,0.787,14.4,13,44.22
2022-05-29,-0.0376,1.934,1.207,0.739,17.8,14,44.95
2022-05-30,-0.0302,2.612,1.271,0.633,18.9,10,47.21
2022-05-31,0.0385,2.733,1.23,0.861,10.0,16,45.76
2022-06-01,0.0575,2.015,1.186,1.276,17.8,17,40.09
2022-06-02,0.0654,2.27,1.233,0.778,23.3,13,40.84
2022-06-03,0.0874,2.774,1.212,1.267,23.3,10,38.24
2022-06-04,0.0776,2.139,1.198,1.245,25.6,14,38.99
2022-06-05,0.0455,1.625,1.137,0.815,25.6,10,38.51
2022-06-06,0.0317,1.473,1.08,0.766,33.3,13,42.35
2022-06-07,-0.0009,2.226,1.112,0.966,5.6,15,39.28
2022-06-08,-0.0348,2.818,1.096,0.776,2.2,17,38.8
2022-06-09,-0.019,2.085,1.051,1.007,10.0,11,39.95
2022-06-10,-0.0215,3.144,1.15,1.159,10.0,13,37.12
2022-06-11,-0.06,3.011,1.082,0.542,13.3,12,33.91
2022-06-12,-0.1215,2.62,1.233,0.813,3.3,14,30.56
2022-06-13,-0.218,2.24,1.098,1.532,2.2,11,28.58
2022-06-14,-0.2713,2.021,1.06,0.787,1.1,8,29.56
2022-06-15,-0.2882,1.573,1.02,1.101,7.8,7,34.72
2022-06-16,-0.3071,1.684,1.161,1.409,4.4,7,30.1
2022-06-17,-0.3643,1.764,1.158,1.282,6.7,9,30.7
2022-06-18,-0.3385,1.59,1.108,1.048,24.4,6,31.98
2022-06-19,-0.2746,1.3,1.122,1.758,31.1,6,34.16
2022-06-20,-0.1738,1.254,1.145,1.081,32.2,9,35.22
2022-06-21,-0.1327,1.229,1.083,0.818,32.2,9,36.39
2022-06-22,-0.1404,1.505,1.051,1.105,8.9,11,34.11
2022-06-23,-0.1232,1.167,1.025,0.915,36.7,11,38.15
