date,funding7d_pct,gls,top_ls,taker_ls,oi_pctl_90d,fng,close
2025-04-28,0.0598,2.773,1.738,0.973,75.6,54,21.83
2025-04-29,0.0787,2.683,1.88,0.935,71.1,60,21.547
2025-04-30,0.0185,2.578,1.789,0.907,77.8,56,20.899
2025-05-01,-0.0011,2.538,1.844,1.01,82.2,53,21.626
2025-05-02,-0.0088,2.546,1.713,0.905,78.9,67,21.241
2025-05-03,-0.0402,2.392,1.562,0.871,83.3,65,20.509
2025-05-04,-0.0723,2.354,1.448,0.843,85.6,64,19.886
2025-05-05,-0.0901,2.475,1.452,1.011,92.2,52,19.672
2025-05-06,-0.1274,2.4,1.541,1.026,95.6,59,20.005
2025-05-07,-0.1066,2.32,1.575,0.938,93.3,67,19.537
2025-05-08,-0.0938,2.709,1.977,1.038,100.0,65,22.15
2025-05-09,-0.0745,2.982,2.959,1.029,100.0,73,23.266
2025-05-10,-0.0069,2.904,2.781,1.011,100.0,70,25.81
2025-05-11,0.0659,3.485,3.014,0.92,98.9,70,24.776
2025-05-12,0.1261,2.883,2.878,0.949,97.8,70,24.824
2025-05-13,0.1628,3.138,2.88,0.971,98.9,70,25.71
2025-05-14,0.2022,3.258,3.017,0.92,98.9,73,24.947
2025-05-15,0.1999,3.076,2.926,0.884,94.4,70,23.495
2025-05-16,0.1817,2.787,3.333,0.885,93.3,71,23.047
2025-05-17,0.1631,2.999,2.829,0.94,91.1,74,22.165
2025-05-18,0.123,2.553,2.371,0.916,88.9,74,23.041
2025-05-19,0.0875,2.668,2.323,0.994,85.6,74,22.244
2025-05-20,0.0749,2.791,2.186,0.926,86.7,71,22.597
2025-05-21,0.0692,2.911,2.354,0.94,85.6,70,23.164
2025-05-22,0.0771,2.658,2.406,0.992,93.3,72,25.25
2025-05-23,0.0953,3.153,2.841,0.94,92.2,78,23.063
2025-05-24,0.0811,2.499,2.414,0.891,88.9,66,22.937
2025-05-25,0.0714,2.65,2.215,0.896,88.9,74,23.43
2025-05-26,0.0734,3.004,2.434,0.923,86.7,73,23.047
2025-05-27,0.0636,3.158,2.489,0.974,86.7,74,23.361
2025-05-28,0.0414,2.831,2.423,0.937,86.7,71,23.599
2025-05-29,0.0204,2.801,2.24,0.901,88.9,74,22.236
2025-05-30,-0.051,2.363,1.911,0.873,73.3,60,20.535
2025-05-31,-0.088,2.288,1.733,0.949,72.2,50,20.786
2025-06-01,-0.0807,2.246,1.76,0.944,75.6,56,20.869
2025-06-02,-0.0805,2.214,1.799,1.037,76.7,64,21.143
2025-06-03,-0.0634,2.393,1.825,0.949,71.1,64,21.129
2025-06-04,-0.0682,2.554,1.717,0.874,66.7,62,20.076
2025-06-05,-0.0843,2.471,1.535,0.875,61.1,57,18.73
2025-06-06,-0.084,2.278,1.377,0.99,65.6,45,19.637
2025-06-07,-0.0389,2.628,1.695,0.991,57.8,52,20.646
2025-06-08,-0.0236,2.61,1.714,1.022,64.4,62,21.038
2025-06-09,-0.015,2.578,1.736,0.981,74.4,62,21.941
2025-06-10,-0.0088,2.839,1.935,1.017,85.6,71,22.567
2025-06-11,0.0239,2.871,2.052,0.934,82.2,72,21.56
2025-06-12,0.0457,2.767,1.893,0.886,54.4,71,20.27
2025-06-13,0.0606,2.403,1.593,0.924,44.4,61,19.403
2025-06-14,0.0538,2.357,1.664,0.979,43.3,63,18.926
2025-06-15,0.0495,2.326,1.433,0.933,51.1,60,19.099
2025-06-16,0.0532,2.363,1.479,0.997,41.1,61,19.049
2025-06-17,0.0286,2.35,1.443,0.931,40.0,68,18.574
2025-06-18,-0.0163,2.404,1.495,0.978,45.6,52,18.155
2025-06-19,-0.0645,2.308,1.461,0.902,62.2,57,18.045
2025-06-20,-0.028,2.298,1.543,0.906,38.9,54,17.357
2025-06-21,-0.0306,2.286,1.7,0.936,27.8,49,16.811
2025-06-22,-0.024,2.349,1.531,0.982,22.2,42,16.513
2025-06-23,-0.0386,2.666,1.729,0.981,25.6,47,18.051
2025-06-24,-0.0382,2.465,1.757,0.963,33.3,65,18.224
2025-06-25,-0.008,2.591,1.927,0.953,32.2,66,17.567
2025-06-26,0.0405,2.529,1.847,0.978,17.8,74,17.222
2025-06-27,0.0327,2.616,1.533,1.028,32.2,65,17.569
2025-06-28,0.0442,2.59,1.478,1.055,44.4,65,17.965
2025-06-29,0.0557,2.591,1.618,1.031,60.0,68,18.728
2025-06-30,0.0834,2.536,1.721,0.964,47.8,66,17.958
2025-07-01,0.0744,2.263,1.599,0.875,43.3,64,17.093
2025-07-02,0.0534,2.536,1.56,1.105,82.2,63,18.519
2025-07-03,0.0697,2.864,1.701,1.015,80.0,73,18.535
2025-07-04,0.0816,2.535,1.622,0.872,51.1,73,17.782
2025-07-05,0.0468,2.354,1.528,0.969,56.7,67,17.904
2025-07-06,0.0169,2.603,1.582,0.976,44.4,66,18.281
2025-07-07,0.0191,2.617,1.626,0.964,45.6,73,17.985
2025-07-08,0.0333,2.664,1.603,1.02,63.3,65,18.359
2025-07-09,0.069,2.921,1.544,1.083,91.1,66,19.5
2025-07-10,0.069,3.104,1.735,0.989,92.2,71,20.702
2025-07-11,0.0845,3.109,1.9,0.952,92.2,71,20.672
2025-07-12,0.1419,3.2,1.993,0.935,90.0,79,20.684
2025-07-13,0.181,3.398,1.852,0.958,82.2,74,21.184
2025-07-14,0.1841,3.203,1.93,0.841,76.7,74,21.255
2025-07-15,0.1932,3.178,1.728,0.999,80.0,73,22.504
2025-07-16,0.1932,3.274,1.746,0.918,82.2,70,22.651
2025-07-17,0.1932,2.929,1.485,1.001,98.9,74,23.905
2025-07-18,0.1932,3.527,1.95,0.895,94.4,73,23.515
2025-07-19,0.1932,3.386,1.841,0.997,98.9,74,24.496
2025-07-20,0.1973,3.815,1.79,0.934,100.0,72,25.039
2025-07-21,0.2001,3.894,1.894,0.947,100.0,71,25.435
2025-07-22,0.21,3.632,2.002,0.863,100.0,72,25.9
2025-07-23,0.21,3.366,1.996,0.895,91.1,74,23.941
2025-07-24,0.207,3.422,1.896,0.935,86.7,71,23.656
2025-07-25,0.1983,3.446,1.973,0.953,87.8,70,24.003
2025-07-26,0.1983,3.51,1.871,1.104,98.9,72,24.929
2025-07-27,0.1983,3.597,1.696,1.065,100.0,73,26.056
2025-07-28,0.1983,3.389,2.065,0.905,98.9,75,25.196
2025-07-29,0.1882,2.957,1.828,0.885,97.8,73,24.358
2025-07-30,0.1608,2.691,1.775,0.931,94.4,74,23.301
2025-07-31,0.1429,2.529,1.592,0.899,93.3,72,22.45
2025-08-01,0.1243,2.294,1.623,0.954,93.3,65,21.509
2025-08-02,0.121,2.227,1.678,0.927,90.0,55,20.851
2025-08-03,0.1143,2.26,1.6,0.977,93.3,53,21.359
2025-08-04,0.0853,2.51,1.572,1.056,96.7,64,23.096
2025-08-05,0.0848,2.532,1.549,0.916,87.8,60,21.896
2025-08-06,0.0995,2.501,1.611,0.935,87.8,54,22.22
2025-08-07,0.1197,3.073,1.598,1.003,94.4,62,23.351
2025-08-08,0.1469,2.743,1.75,0.994,97.8,74,23.797
2025-08-09,0.1503,3.256,2.008,0.937,100.0,67,24.241
2025-08-10,0.157,3.076,2.055,0.859,96.7,69,23.83
2025-08-11,0.1783,2.424,2.102,0.847,88.9,70,22.775
2025-08-12,0.1732,3.27,1.91,1.068,100.0,68,24.684
2025-08-13,0.1861,3.68,2.276,0.94,100.0,73,25.482
2025-08-14,0.1867,3.496,2.295,0.887,93.3,75,23.644
2025-08-15,0.1794,3.206,2.05,0.945,90.0,60,23.751
2025-08-16,0.1435,3.302,2.02,0.982,93.3,56,24.29
2025-08-17,0.1421,3.396,1.972,1.012,97.8,64,25.063
2025-08-18,0.1059,3.031,1.958,0.91,92.2,60,23.682
2025-08-19,0.0908,2.654,1.723,0.946,87.8,56,22.35
2025-08-20,0.0746,2.615,1.696,0.96,88.9,44,23.447
2025-08-21,0.0746,2.535,1.802,0.966,86.7,50,22.769
2025-08-22,0.0819,3.179,2.067,0.983,96.7,50,25.265
2025-08-23,0.1178,3.369,2.087,1.054,100.0,60,26.263
2025-08-24,0.1192,3.737,2.305,0.942,98.9,53,25.823
2025-08-25,0.1457,3.349,2.071,0.897,93.3,47,23.339
2025-08-26,0.1432,3.389,1.823,1.001,93.3,48,24.172
2025-08-27,0.1595,3.586,2.173,0.949,96.7,51,24.42
2025-08-28,0.157,3.852,2.162,0.962,96.7,48,24.928
2025-08-29,0.1494,3.395,1.997,0.931,86.7,50,23.536
2025-08-30,0.1417,3.233,1.936,0.968,87.8,39,23.77
2025-08-31,0.1403,3.278,1.945,0.982,83.3,48,23.381
2025-09-01,0.1286,2.885,1.791,0.981,88.9,46,23.205
2025-09-02,0.141,3.206,2.166,1.028,95.6,49,24.467
2025-09-03,0.141,3.119,2.206,1.038,98.9,55,25.197
2025-09-04,0.1435,3.561,2.149,0.865,96.7,51,24.202
2025-09-05,0.1391,3.361,1.968,0.971,96.7,48,24.465
2025-09-06,0.1426,3.267,1.966,0.921,96.7,48,24.369
2025-09-07,0.144,3.15,2.014,1.021,96.7,44,24.683
2025-09-08,0.1729,3.288,2.214,1.01,98.9,51,25.282
2025-09-09,0.1937,3.397,2.108,1.04,100.0,48,25.931
2025-09-10,0.1937,2.821,2.332,0.995,100.0,49,29.474
2025-09-11,0.1936,3.041,2.201,0.92,98.9,54,29.133
2025-09-12,0.1858,3.505,2.387,0.944,97.8,57,28.968
2025-09-13,0.1873,3.484,2.387,0.932,97.8,52,30.069
2025-09-14,0.1565,3.276,2.642,0.942,95.6,55,29.431
2025-09-15,0.1296,3.235,2.13,0.971,95.6,53,29.794
2025-09-16,0.1296,3.321,2.165,1.017,97.8,52,30.055
2025-09-17,0.1009,3.369,2.748,0.995,100.0,53,31.825
2025-09-18,0.101,2.379,2.77,0.991,100.0,52,35.193
2025-09-19,0.1209,2.562,3.286,0.931,98.9,53,33.719
2025-09-20,0.0993,2.938,2.925,0.969,97.8,48,33.154
2025-09-21,0.1112,3.055,3.147,1.021,97.8,49,33.02
2025-09-22,0.1168,2.723,2.74,1.042,100.0,45,33.861
2025-09-23,0.1168,2.593,3.21,0.987,100.0,43,33.586
2025-09-24,0.1231,2.72,2.992,0.97,98.9,44,32.298
2025-09-25,0.1003,2.818,2.808,0.912,95.6,44,28.629
2025-09-26,0.0843,3.085,2.448,0.934,90.0,28,29.081
2025-09-27,0.0891,3.018,2.355,0.962,88.9,33,28.736
2025-09-28,0.1079,2.997,2.201,1.082,92.2,37,29.979
2025-09-29,0.1196,3.027,2.466,0.932,93.3,50,30.394
2025-09-30,0.0955,2.748,2.365,0.973,88.9,50,30.012
2025-10-01,0.1099,3.224,2.523,1.007,95.6,49,30.72
2025-10-02,0.1021,3.254,2.508,0.96,95.6,64,30.965
2025-10-03,0.103,3.051,2.614,0.935,94.4,63,31.317
2025-10-04,0.0981,2.941,2.189,0.828,87.8,71,30.093
2025-10-05,0.0516,2.645,2.079,0.936,86.7,74,30.051
2025-10-06,0.0324,2.715,2.402,1.011,83.3,71,30.609
2025-10-07,0.0304,2.752,1.713,0.878,83.3,70,27.911
2025-10-08,0.0078,2.596,2.009,1.061,80.0,60,28.804
2025-10-09,0.0348,2.523,2.18,0.877,77.8,70,28.374
2025-10-10,0.05,1.462,1.256,0.783,46.7,64,20.608
2025-10-11,0.0004,1.926,1.173,0.948,16.7,27,21.438
2025-10-12,-0.0697,2.344,1.743,0.865,10.0,24,22.477
2025-10-13,-0.2037,2.345,1.518,0.968,7.8,38,23.798
2025-10-14,-0.2502,2.476,1.614,0.941,1.1,38,22.723
2025-10-15,-0.2828,2.349,1.549,0.986,2.2,34,21.886
2025-10-16,-0.3549,2.399,1.657,0.949,1.1,28,20.959
2025-10-17,-0.4054,2.39,1.744,0.979,1.1,22,19.944
2025-10-18,-0.3448,2.243,1.691,0.978,1.1,23,20.205
2025-10-19,-0.2432,2.34,1.706,0.974,4.4,29,20.582
2025-10-20,-0.1249,2.369,1.601,1.005,7.8,29,20.332
2025-10-21,-0.077,2.164,1.767,0.963,6.7,34,19.53
2025-10-22,-0.0421,2.179,1.309,0.919,10.0,25,19.007
2025-10-23,0.0039,2.222,1.44,1.025,11.1,27,19.12
2025-10-24,0.0423,2.116,1.528,0.991,12.2,30,19.492
2025-10-25,0.0457,2.27,1.635,1.071,13.3,37,19.711
