date,funding7d_pct,gls,top_ls,taker_ls,oi_pctl_90d,fng,close
2023-01-23,0.2184,1.783,1.179,0.943,68.9,50,46.96
2023-01-24,0.2455,2.241,1.284,0.887,61.1,52,44.46
2023-01-25,0.2463,2.443,1.365,0.925,65.6,51,45.43
2023-01-26,0.2675,2.075,1.323,0.916,76.7,54,46.8
2023-01-27,0.2675,2.121,1.319,0.891,71.1,55,46.6
2023-01-28,0.2717,2.086,1.259,0.911,74.4,52,45.41
2023-01-29,0.2641,1.974,1.209,0.97,84.4,55,47.22
2023-01-30,0.2413,2.512,1.075,0.846,81.1,61,44.58
2023-01-31,0.2142,2.458,1.043,0.93,81.1,51,45.16
2023-02-01,0.2142,1.812,1.095,0.92,63.3,56,47.19
2023-02-02,0.2469,1.997,1.162,0.88,72.2,60,45.92
2023-02-03,0.2488,2.435,1.1,0.941,87.8,60,47.03
2023-02-04,0.2983,2.827,1.11,0.901,92.2,58,46.6
2023-02-05,0.3157,3.053,1.097,0.914,95.6,58,44.22
2023-02-06,0.3157,3.108,1.162,0.871,92.2,56,43.36
2023-02-07,0.3206,1.757,1.21,0.951,87.8,54,46.82
2023-02-08,0.3552,2.068,1.279,0.91,85.6,58,45.3
2023-02-09,0.3299,2.24,1.238,0.888,50.0,55,42.83
2023-02-10,0.3279,2.102,1.129,0.976,57.8,48,43.54
2023-02-11,0.2742,1.945,1.135,1.018,84.4,49,45.59
2023-02-12,0.2568,2.255,1.103,0.905,96.7,50,46.17
2023-02-13,0.2531,2.737,1.09,0.915,80.0,48,43.52
2023-02-14,0.2481,2.675,1.11,0.924,92.2,50,43.67
2023-02-15,0.2136,2.117,1.126,0.965,100.0,53,46.29
2023-02-16,0.2279,2.42,1.202,0.85,100.0,62,43.61
2023-02-17,0.2279,2.291,1.114,0.943,100.0,61,45.24
2023-02-18,0.2521,2.32,1.213,0.967,100.0,60,46.1
2023-02-19,0.2853,2.012,1.179,0.937,100.0,60,47.9
2023-02-20,0.3072,2.57,1.131,0.918,100.0,58,50.25
2023-02-21,0.3599,2.892,1.178,0.862,98.9,60,49.49
2023-02-22,0.3791,3.059,1.17,0.853,97.8,59,47.95
2023-02-23,0.3596,2.816,1.142,0.876,97.8,56,47.99
2023-02-24,0.3623,2.988,1.139,0.859,92.2,53,45.25
2023-02-25,0.338,3.44,1.135,0.933,86.7,52,44.47
2023-02-26,0.3049,3.143,1.147,0.983,88.9,51,45.12
2023-02-27,0.2866,3.148,1.146,0.919,92.2,50,44.17
2023-02-28,0.2339,3.401,1.138,0.893,86.7,53,43.07
2023-03-01,0.2148,3.308,1.105,0.887,91.1,50,44.35
2023-03-02,0.2127,3.707,1.092,0.906,93.3,51,43.64
2023-03-03,0.2072,2.612,1.115,0.847,77.8,50,39.59
2023-03-04,0.2072,2.425,1.148,0.932,72.2,50,38.54
2023-03-05,0.2072,2.55,1.133,0.96,74.4,47,38.07
2023-03-06,0.2072,2.514,1.16,0.955,82.2,48,38.49
2023-03-07,0.2072,2.744,1.188,0.881,80.0,49,37.63
2023-03-08,0.2072,2.697,1.189,0.871,61.1,50,35.66
2023-03-09,0.2072,2.505,1.198,0.914,52.2,44,34.18
2023-03-10,0.1993,2.602,1.192,0.894,57.8,34,32.03
2023-03-11,0.1799,2.38,1.227,0.946,61.1,33,31.36
2023-03-12,0.1696,2.274,1.208,1.024,58.9,33,34.22
2023-03-13,0.1696,2.284,1.176,0.979,73.3,49,35.28
2023-03-14,0.1696,2.391,1.227,0.965,68.9,56,36.19
2023-03-15,0.172,2.428,1.285,0.949,45.6,50,33.24
2023-03-16,0.172,2.462,1.231,0.977,48.9,52,33.86
2023-03-17,0.1827,2.321,1.21,1.007,65.6,51,37.13
2023-03-18,0.2021,2.203,1.223,0.927,58.9,64,35.97
2023-03-19,0.2125,2.293,1.221,1.021,65.6,63,36.62
2023-03-20,0.2125,2.269,1.161,0.953,60.0,66,34.31
2023-03-21,0.2125,1.958,1.199,0.964,63.3,68,36.36
2023-03-22,0.21,2.126,1.295,0.931,48.9,62,34.62
2023-03-23,0.21,2.018,1.182,0.962,82.2,57,38.04
2023-03-24,0.21,2.488,1.277,0.914,67.8,61,35.82
2023-03-25,0.21,2.277,1.267,0.99,68.9,64,35.53
2023-03-26,0.21,2.425,1.304,0.91,65.6,64,36.24
2023-03-27,0.21,1.981,1.36,0.947,42.2,64,35.85
2023-03-28,0.1924,2.007,1.242,0.946,64.4,59,36.34
2023-03-29,0.1924,2.016,1.226,0.937,72.2,57,37.13
2023-03-30,0.1924,1.969,1.231,0.958,82.2,60,37.84
2023-03-31,0.1924,2.076,1.209,0.995,85.6,63,38.74
2023-04-01,0.1924,2.364,1.234,0.877,80.0,61,38.28
2023-04-02,0.1924,2.549,1.275,0.879,72.2,63,36.56
2023-04-03,0.1924,2.562,1.255,0.921,71.1,63,36.43
2023-04-04,0.21,2.102,1.263,0.959,81.1,62,37.73
2023-04-05,0.21,2.286,1.329,0.874,73.3,62,37.97
2023-04-06,0.21,2.336,1.34,0.958,75.6,63,37.77
2023-04-07,0.21,2.1,1.359,0.943,71.1,64,37.71
2023-04-08,0.21,1.74,1.346,1.033,82.2,61,38.47
2023-04-09,0.21,1.645,1.323,1.055,85.6,61,39.7
2023-04-10,0.21,2.036,1.351,1.014,67.8,62,39.49
2023-04-11,0.21,1.777,1.335,0.989,73.3,68,39.72
2023-04-12,0.21,1.848,1.337,0.976,66.7,65,39.76
2023-04-13,0.21,1.307,1.288,1.019,90.0,61,41.25
2023-04-14,0.21,1.876,1.194,0.901,86.7,68,42.13
2023-04-15,0.21,1.723,1.228,0.972,91.1,68,42.86
2023-04-16,0.2114,1.838,1.254,0.931,85.6,68,42.67
2023-04-17,0.2114,2.063,1.293,0.946,75.6,69,41.6
2023-04-18,0.2163,2.008,1.315,0.919,76.7,58,42.57
2023-04-19,0.2163,3.008,1.454,0.893,26.7,63,38.14
2023-04-20,0.2163,2.631,1.384,0.98,15.6,52,37.76
2023-04-21,0.2093,2.527,1.277,0.927,22.2,50,36.53
2023-04-22,0.2042,2.335,1.281,0.983,28.9,53,37.72
2023-04-23,0.1993,2.355,1.261,0.958,24.4,56,37.01
2023-04-24,0.1993,2.578,1.349,0.956,8.9,53,36.85
2023-04-25,0.1942,2.308,1.288,0.984,11.1,53,37.39
2023-04-26,0.1942,2.605,1.29,0.931,2.2,56,36.53
2023-04-27,0.193,1.59,1.241,0.946,7.8,59,38.05
2023-04-28,0.2,2.342,1.259,0.94,4.4,64,37.76
2023-04-29,0.2051,2.06,1.269,1.021,6.7,64,38.54
2023-04-30,0.2086,2.189,1.278,0.978,3.3,60,37.56
2023-05-01,0.2086,3.041,1.15,0.919,20.0,63,36.43
2023-05-02,0.2088,2.831,1.167,0.994,16.7,55,36.72
2023-05-03,0.2087,2.559,1.216,0.887,10.0,64,37.05
2023-05-04,0.205,2.438,1.203,0.922,6.7,64,36.31
2023-05-05,0.205,2.166,1.196,0.961,10.0,61,37.09
