date,funding7d_pct,gls,top_ls,taker_ls,oi_pctl_90d,fng,close
2025-04-09,0.0497,2.026,1.974,0.835,4.4,18,0.16028
2025-04-10,0.0606,2.775,1.993,0.715,3.3,39,0.15349
2025-04-11,0.0752,2.133,1.99,0.723,5.6,25,0.15996
2025-04-12,0.0654,2.102,1.813,2.241,22.2,43,0.16757
2025-04-13,0.0785,2.161,2.156,1.302,15.6,45,0.16252
2025-04-14,0.0909,2.594,1.895,0.752,7.8,31,0.15845
2025-04-15,0.0612,2.832,1.88,0.883,5.6,38,0.15349
2025-04-16,0.0511,2.871,1.961,1.147,4.4,29,0.15464
2025-04-17,0.0463,2.674,1.913,2.106,4.4,30,0.15579
2025-04-18,0.0317,2.157,2.002,1.431,11.1,33,0.15753
2025-04-19,0.041,2.315,1.913,4.874,15.6,32,0.15726
2025-04-20,0.0318,2.373,1.885,1.135,10.0,37,0.15519
2025-04-21,0.0419,2.61,1.992,0.672,34.4,39,0.15931
2025-04-22,0.0941,1.881,2.068,1.673,55.6,47,0.17857
2025-04-23,0.1289,2.267,2.332,0.626,57.8,72,0.17858
2025-04-24,0.1481,2.044,2.662,0.444,61.1,63,0.18246
2025-04-25,0.1702,2.081,2.498,2.098,57.8,60,0.18154
2025-04-26,0.1554,2.257,2.29,1.598,54.4,65,0.18182
2025-04-27,0.1515,2.311,2.461,0.645,46.7,61,0.17924
2025-04-28,0.1364,2.381,2.322,1.746,45.6,54,0.17898
2025-04-29,0.1232,2.504,2.304,0.637,44.4,60,0.17453
2025-04-30,0.0693,2.618,2.277,0.725,42.2,56,0.17217
2025-05-01,0.0623,2.141,2.373,0.849,52.2,53,0.18057
2025-05-02,0.0593,2.272,2.465,0.389,48.9,67,0.18142
2025-05-03,0.0571,2.383,2.563,0.855,48.9,65,0.17555
2025-05-04,0.0492,2.608,2.546,0.379,43.3,64,0.1704
2025-05-05,0.0235,2.62,2.313,0.371,42.2,52,0.1705
2025-05-06,0.0109,2.367,2.43,1.479,41.1,59,0.17211
2025-05-07,0.0532,2.439,1.966,1.151,45.6,67,0.17193
2025-05-08,0.0577,2.185,2.292,0.947,78.9,65,0.19807
2025-05-09,0.0641,2.632,4.392,1.337,82.2,73,0.20521
2025-05-10,0.0834,2.393,3.187,1.01,100.0,70,0.25057
2025-05-11,0.1108,2.934,5.155,0.679,96.7,70,0.23172
2025-05-12,0.1531,2.717,3.168,0.387,94.4,70,0.2309
2025-05-13,0.1696,2.507,3.289,1.178,97.8,70,0.24068
2025-05-14,0.177,3.016,3.575,1.392,94.4,73,0.23267
2025-05-15,0.1677,3.687,3.343,0.596,84.4,70,0.21926
2025-05-16,0.1445,3.304,2.929,0.632,85.6,71,0.221
2025-05-17,0.114,3.152,2.799,1.376,83.3,74,0.21449
2025-05-18,0.0997,2.663,2.919,1.203,94.4,74,0.23296
2025-05-19,0.0728,3.107,3.25,0.953,86.7,74,0.22437
2025-05-20,0.0659,2.736,2.912,0.637,88.9,71,0.22617
2025-05-21,0.0652,2.985,3.101,0.987,94.4,70,0.23398
2025-05-22,0.0804,2.591,3.519,0.715,98.9,72,0.24547
2025-05-23,0.0959,3.568,3.528,1.071,92.2,78,0.22505
2025-05-24,0.0907,3.252,2.539,1.265,90.0,66,0.22501
2025-05-25,0.0742,3.104,2.877,0.746,88.9,74,0.22478
2025-05-26,0.0926,2.755,2.851,0.92,88.9,73,0.22585
2025-05-27,0.1073,2.813,3.063,1.163,88.9,74,0.22589
2025-05-28,0.0863,3.071,2.887,0.776,87.8,71,0.22086
2025-05-29,0.0794,3.096,2.697,1.016,86.7,74,0.21477
2025-05-30,0.0603,3.193,2.503,0.839,78.9,60,0.19348
2025-05-31,0.0782,2.642,2.371,0.839,74.4,50,0.19241
2025-06-01,0.0851,2.623,2.516,0.881,74.4,56,0.19353
2025-06-02,0.091,2.92,2.656,0.885,74.4,64,0.19498
2025-06-03,0.0786,2.692,2.23,0.698,74.4,64,0.19302
2025-06-04,0.0924,2.783,2.382,1.271,73.3,62,0.188
2025-06-05,0.0878,2.945,2.103,1.043,61.1,57,0.17095
2025-06-06,0.0816,2.548,1.89,1.419,58.9,45,0.17869
2025-06-07,0.0862,2.104,2.012,1.102,66.7,52,0.18502
2025-06-08,0.0897,2.035,1.935,1.28,63.3,62,0.18409
2025-06-09,0.0851,2.343,2.395,1.298,67.8,62,0.19482
2025-06-10,0.0951,2.327,2.319,1.598,65.6,71,0.19838
2025-06-11,0.1053,3.082,2.432,1.274,66.7,72,0.19284
2025-06-12,0.0907,2.949,2.605,2.604,48.9,71,0.18103
2025-06-13,0.0947,2.822,2.076,0.932,46.7,61,0.18032
2025-06-14,0.0976,2.617,2.151,1.032,52.2,63,0.17817
